0.3268649, 2.766357, 3.062103, 0, 0, 0, 1, 2.596324, 3.670116, (-0.85, 0.00, 0.00), (0.00, 0.30, 1.00), (0.78, 0.00, 0.00), (0.00, 1.00, 1.00)
0.3370238, 8.8493, 6.451451, 0, 0, 1, 1, 4.398475, 3.004165, (-0.09, 0.00, 0.00), (0.00, 0.29, 1.00), (0.85, 0.00, 0.00), (0.00, 0.57, 1.00)
0.3458975, 5.679041, 1.891072, 1, 1, 0, 1, 3.313486, 3.303443, (0.89, 0.00, 0.00), (0.00, -0.92, 1.00), (-0.72, 0.00, 0.00), (0.00, 0.51, 1.00)
0.3566688, 3.763004, 2.511998, 1, 0, 0, 1, 2.509893, 3.230872, (0.30, 0.00, 0.00), (0.00, -0.51, 1.00), (-0.92, 0.00, 0.00), (0.00, 0.60, 1.00)
0.3651544, 1.623577, 6.279042, 0, 1, 0, 1, 3.949407, 2.720046, (-0.54, 0.00, 0.00), (0.00, -0.10, 1.00), (0.44, 0.00, 0.00), (0.00, -0.13, 1.00)
0.3748577, 1.127391, 9.827784, 0, 1, 1, 1, 4.141598, 4.216323, (0.32, 0.00, 0.00), (0.00, 0.48, 1.00), (0.29, 0.00, 0.00), (0.00, -0.23, 1.00)
0.3859797, 7.530292, 2.745635, 0, 0, 0, 0, 3.690774, 3.568027, (0.77, 0.00, 0.00), (0.00, 0.17, 1.00), (0.66, 0.00, 0.00), (0.00, -0.63, 1.00)
0.3945246, 5.262146, 3.952956, 1, 1, 0, 1, 3.44464, 4.134482, (0.44, 0.00, 0.00), (0.00, 0.82, 1.00), (-0.28, 0.00, 0.00), (0.00, 0.44, 1.00)
0.4043609, 2.616626, 6.486575, 0, 1, 0, 1, 3.144944, 4.051563, (0.80, 0.00, 0.00), (0.00, 0.82, 1.00), (-0.77, 0.00, 0.00), (0.00, -0.25, 1.00)
0.4136756, 7.103926, 8.453849, 1, 1, 0, 1, 3.396667, 2.566768, (-0.14, 0.00, 0.00), (0.00, -0.42, 1.00), (-0.35, 0.00, 0.00), (0.00, 0.38, 1.00)
0.422909, 3.052143, 1.770037, 1, 0, 1, 1, 3.520997, 3.859007, (-0.77, 0.00, 0.00), (0.00, -0.07, 1.00), (0.13, 0.00, 0.00), (0.00, -0.61, 1.00)
0.4324095, 3.096438, 4.376931, 1, 1, 1, 1, 3.963565, 3.519822, (-0.90, 0.00, 0.00), (0.00, -0.16, 1.00), (0.18, 0.00, 0.00), (0.00, -0.04, 1.00)
0.4417936, 9.83135, 4.268744, 1, 0, 0, 1, 3.354451, 2.634611, (-0.04, 0.00, 0.00), (0.00, -0.73, 1.00), (-0.27, 0.00, 0.00), (0.00, 0.85, 1.00)
0.4499883, 9.384507, 5.312601, 0, 1, 1, 0, 2.605592, 3.734265, (0.57, 0.00, 0.00), (0.00, 0.66, 1.00), (0.92, 0.00, 0.00), (0.00, -0.23, 1.00)
0.4561509, 7.31305, 3.673429, 0, 1, 1, 0, 3.424901, 3.629208, (-0.67, 0.00, 0.00), (0.00, -0.80, 1.00), (0.43, 0.00, 0.00), (0.00, -0.79, 1.00)
0.4631957, 7.925683, 0.901475, 1, 1, 0, 0, 3.408791, 2.747477, (-0.54, 0.00, 0.00), (0.00, 0.92, 1.00), (0.70, 0.00, 0.00), (0.00, -0.69, 1.00)
0.4662325, 3.858686, 9.649027, 1, 0, 1, 0, 3.478457, 3.835094, (0.06, 0.00, 0.00), (0.00, 0.58, 1.00), (-0.07, 0.00, 0.00), (0.00, 0.92, 1.00)
0.4684081, 5.894594, 0.6894041, 0, 0, 1, 1, 2.888601, 3.515316, (0.02, 0.00, 0.00), (0.00, 0.38, 1.00), (0.70, 0.00, 0.00), (0.00, 0.35, 1.00)
0.4704063, 7.968362, 6.86516, 1, 0, 1, 0, 2.722306, 3.039073, (-0.56, 0.00, 0.00), (0.00, -0.74, 1.00), (0.15, 0.00, 0.00), (0.00, 0.00, 1.00)
0.472367, 8.656446, 2.649707, 0, 0, 0, 1, 4.376696, 3.335593, (-0.31, 0.00, 0.00), (0.00, -0.65, 1.00), (1.00, 0.00, 0.00), (0.00, 0.42, 1.00)
0.4744284, 5.838148, 4.714704, 1, 1, 0, 1, 3.113206, 4.463247, (-0.47, 0.00, 0.00), (0.00, -0.18, 1.00), (-0.54, 0.00, 0.00), (0.00, -0.12, 1.00)
0.4764096, 5.848899, 8.794686, 0, 0, 0, 0, 3.943472, 2.641007, (-0.20, 0.00, 0.00), (0.00, -0.12, 1.00), (0.11, 0.00, 0.00), (0.00, -0.79, 1.00)
0.4783603, 6.875022, 8.758675, 0, 1, 0, 0, 3.763567, 2.632127, (0.01, 0.00, 0.00), (0.00, 0.32, 1.00), (-0.84, 0.00, 0.00), (0.00, -0.66, 1.00)
0.4805486, 8.777063, 9.476796, 0, 0, 0, 0, 3.735215, 2.910917, (-0.19, 0.00, 0.00), (0.00, -0.50, 1.00), (0.87, 0.00, 0.00), (0.00, -0.23, 1.00)
0.4834049, 7.121295, 3.779983, 0, 1, 0, 1, 4.071941, 3.633656, (0.54, 0.00, 0.00), (0.00, 0.46, 1.00), (0.66, 0.00, 0.00), (0.00, -0.12, 1.00)
0.485611, 2.56781, 6.339205, 0, 0, 0, 1, 3.674926, 4.445625, (0.90, 0.00, 0.00), (0.00, 0.09, 1.00), (-0.11, 0.00, 0.00), (0.00, 0.31, 1.00)
0.4877256, 3.844299, 5.536409, 1, 0, 1, 0, 2.869025, 4.472733, (-0.33, 0.00, 0.00), (0.00, 0.42, 1.00), (0.99, 0.00, 0.00), (0.00, 0.16, 1.00)
0.4898208, 4.291227, 6.22437, 0, 0, 0, 0, 2.974068, 4.282486, (0.88, 0.00, 0.00), (0.00, 0.43, 1.00), (0.99, 0.00, 0.00), (0.00, 0.65, 1.00)
0.4920768, 1.274966, 2.96409, 0, 1, 1, 0, 4.277053, 3.276912, (0.90, 0.00, 0.00), (0.00, 0.29, 1.00), (-0.29, 0.00, 0.00), (0.00, 0.63, 1.00)
0.4943081, 1.728802, 9.976488, 0, 1, 1, 0, 2.828051, 3.217857, (-0.75, 0.00, 0.00), (0.00, -0.67, 1.00), (-0.41, 0.00, 0.00), (0.00, -0.47, 1.00)
0.4964864, 1.324929, 7.897462, 1, 1, 0, 0, 3.455745, 2.688648, (-0.43, 0.00, 0.00), (0.00, -0.16, 1.00), (-0.38, 0.00, 0.00), (0.00, -0.38, 1.00)
0.4988365, 6.532408, 3.293523, 0, 1, 0, 1, 2.559178, 3.405158, (-0.58, 0.00, 0.00), (0.00, 0.28, 1.00), (0.91, 0.00, 0.00), (0.00, -0.44, 1.00)
0.5010882, 4.770309, 2.307709, 0, 1, 1, 1, 4.434179, 2.531835, (-0.53, 0.00, 0.00), (0.00, -0.86, 1.00), (0.65, 0.00, 0.00), (0.00, 0.84, 1.00)
0.5044604, 6.356555, 7.80536, 0, 0, 0, 1, 2.858902, 3.644588, (-0.91, 0.00, 0.00), (0.00, 0.11, 1.00), (-0.56, 0.00, 0.00), (0.00, -0.31, 1.00)
0.5066077, 7.506546, 2.011093, 1, 1, 0, 1, 4.45806, 3.077242, (0.42, 0.00, 0.00), (0.00, -0.97, 1.00), (0.93, 0.00, 0.00), (0.00, -0.03, 1.00)
0.5091032, 3.603671, 7.231214, 0, 0, 1, 1, 3.410693, 2.649984, (0.10, 0.00, 0.00), (0.00, -0.58, 1.00), (-0.06, 0.00, 0.00), (0.00, 0.47, 1.00)
0.5120454, 2.730671, 6.464109, 1, 0, 0, 1, 4.335189, 2.600783, (-0.77, 0.00, 0.00), (0.00, -0.41, 1.00), (-0.68, 0.00, 0.00), (0.00, -0.36, 1.00)
0.5142488, 6.917238, 6.207267, 0, 0, 1, 0, 4.477769, 3.993444, (-0.59, 0.00, 0.00), (0.00, 0.94, 1.00), (0.39, 0.00, 0.00), (0.00, 0.78, 1.00)
0.5163659, 3.295067, 7.40338, 0, 0, 0, 0, 2.990807, 4.069848, (0.28, 0.00, 0.00), (0.00, 0.72, 1.00), (-0.52, 0.00, 0.00), (0.00, -0.31, 1.00)
0.5184086, 6.133128, 9.766625, 1, 0, 1, 0, 3.568974, 3.741149, (-0.86, 0.00, 0.00), (0.00, -0.18, 1.00), (0.21, 0.00, 0.00), (0.00, 0.85, 1.00)
0.5204364, 5.567172, 2.192837, 1, 0, 0, 0, 2.548941, 4.130622, (-0.50, 0.00, 0.00), (0.00, -0.10, 1.00), (-0.74, 0.00, 0.00), (0.00, 0.40, 1.00)
0.5234804, 2.205932, 7.962524, 1, 0, 0, 0, 3.764241, 4.470092, (0.08, 0.00, 0.00), (0.00, -0.40, 1.00), (0.88, 0.00, 0.00), (0.00, -0.40, 1.00)
0.5255217, 1.509105, 8.681099, 0, 1, 0, 1, 3.238622, 3.020754, (-0.20, 0.00, 0.00), (0.00, 0.28, 1.00), (-0.82, 0.00, 0.00), (0.00, 0.20, 1.00)
0.5277291, 8.917641, 8.163909, 1, 1, 0, 1, 3.869825, 2.996374, (-0.56, 0.00, 0.00), (0.00, 0.17, 1.00), (-0.03, 0.00, 0.00), (0.00, -0.21, 1.00)
0.5300203, 5.221445, 0.8614393, 0, 1, 0, 1, 2.929469, 4.402193, (0.67, 0.00, 0.00), (0.00, -0.78, 1.00), (-0.45, 0.00, 0.00), (0.00, 0.39, 1.00)
0.5328086, 9.931107, 8.918067, 1, 0, 0, 0, 3.68181, 3.485372, (-0.02, 0.00, 0.00), (0.00, -0.57, 1.00), (0.65, 0.00, 0.00), (0.00, 0.53, 1.00)
0.535175, 9.003984, 5.704862, 0, 0, 1, 1, 3.767435, 4.216891, (-0.54, 0.00, 0.00), (0.00, -0.45, 1.00), (-0.09, 0.00, 0.00), (0.00, -0.15, 1.00)
0.5372706, 1.576921, 0.8474995, 0, 1, 0, 1, 3.387431, 3.101604, (0.19, 0.00, 0.00), (0.00, -0.85, 1.00), (0.13, 0.00, 0.00), (0.00, -0.31, 1.00)
0.5393375, 4.693081, 6.476777, 0, 0, 1, 1, 3.492323, 3.575606, (0.38, 0.00, 0.00), (0.00, -0.81, 1.00), (0.90, 0.00, 0.00), (0.00, 0.72, 1.00)
0.5414705, 3.378774, 2.696313, 1, 1, 1, 0, 3.287453, 4.371282, (-0.23, 0.00, 0.00), (0.00, 0.59, 1.00), (-0.65, 0.00, 0.00), (0.00, -0.06, 1.00)
0.5443145, 2.346569, 6.170455, 1, 0, 1, 1, 3.792203, 3.920803, (-0.76, 0.00, 0.00), (0.00, -0.87, 1.00), (-0.72, 0.00, 0.00), (0.00, 0.38, 1.00)
0.5463825, 0.8936291, 5.139185, 1, 1, 0, 0, 2.642884, 2.865573, (-0.31, 0.00, 0.00), (0.00, 0.98, 1.00), (0.79, 0.00, 0.00), (0.00, -0.34, 1.00)
0.5485348, 1.666429, 3.155151, 1, 1, 1, 1, 3.914141, 2.600343, (-0.83, 0.00, 0.00), (0.00, 0.28, 1.00), (-0.15, 0.00, 0.00), (0.00, 0.32, 1.00)
0.5509464, 0.9068725, 8.584631, 0, 1, 0, 0, 4.238588, 4.428504, (-0.69, 0.00, 0.00), (0.00, -0.86, 1.00), (-0.12, 0.00, 0.00), (0.00, 0.00, 1.00)
0.5530442, 2.203622, 2.457302, 0, 1, 1, 1, 3.364267, 2.974753, (-0.58, 0.00, 0.00), (0.00, -0.57, 1.00), (-0.85, 0.00, 0.00), (0.00, -0.95, 1.00)
0.5550421, 6.20366, 5.496369, 0, 0, 1, 1, 3.877743, 4.294492, (-0.57, 0.00, 0.00), (0.00, -0.32, 1.00), (-0.14, 0.00, 0.00), (0.00, -0.40, 1.00)
0.5572244, 8.191285, 6.387016, 0, 1, 1, 0, 4.444955, 4.313883, (0.47, 0.00, 0.00), (0.00, 0.33, 1.00), (-0.67, 0.00, 0.00), (0.00, -0.43, 1.00)
0.5593359, 9.442611, 1.311586, 0, 1, 0, 0, 3.334141, 4.273964, (0.66, 0.00, 0.00), (0.00, 0.45, 1.00), (0.32, 0.00, 0.00), (0.00, -0.83, 1.00)
0.5614025, 0.5909716, 7.614183, 0, 0, 1, 0, 3.647025, 4.155049, (-0.83, 0.00, 0.00), (0.00, -0.17, 1.00), (0.30, 0.00, 0.00), (0.00, -0.05, 1.00)
0.5648933, 9.011144, 7.833721, 0, 0, 1, 0, 4.196393, 4.155755, (-0.55, 0.00, 0.00), (0.00, -0.14, 1.00), (-0.89, 0.00, 0.00), (0.00, 0.54, 1.00)
0.5678278, 9.410113, 5.086222, 1, 1, 0, 0, 4.250175, 2.692379, (-0.35, 0.00, 0.00), (0.00, 0.66, 1.00), (-0.92, 0.00, 0.00), (0.00, 0.29, 1.00)
0.570084, 4.471634, 6.801184, 1, 1, 1, 1, 3.365709, 2.603119, (-0.43, 0.00, 0.00), (0.00, -0.83, 1.00), (-0.65, 0.00, 0.00), (0.00, -0.26, 1.00)
0.5728421, 5.613157, 2.215768, 0, 0, 0, 0, 4.485626, 4.324823, (0.15, 0.00, 0.00), (0.00, 0.52, 1.00), (-0.03, 0.00, 0.00), (0.00, -0.80, 1.00)
0.5749811, 1.152971, 4.139145, 0, 0, 0, 0, 2.792663, 3.892258, (0.53, 0.00, 0.00), (0.00, 0.83, 1.00), (-0.91, 0.00, 0.00), (0.00, -0.47, 1.00)
0.5771011, 2.588275, 6.727426, 0, 0, 1, 0, 3.096874, 3.442631, (0.30, 0.00, 0.00), (0.00, 0.41, 1.00), (0.97, 0.00, 0.00), (0.00, -0.76, 1.00)
0.5791787, 3.603033, 0.9088418, 1, 1, 0, 1, 3.497808, 2.917413, (-0.08, 0.00, 0.00), (0.00, -0.91, 1.00), (0.14, 0.00, 0.00), (0.00, 0.27, 1.00)
0.5813013, 4.545961, 2.397082, 0, 0, 0, 1, 2.841862, 3.169916, (-0.23, 0.00, 0.00), (0.00, -0.50, 1.00), (0.17, 0.00, 0.00), (0.00, 0.53, 1.00)
0.5849053, 8.75091, 9.337837, 1, 0, 1, 1, 3.689757, 3.049625, (0.99, 0.00, 0.00), (0.00, -0.59, 1.00), (0.84, 0.00, 0.00), (0.00, 0.04, 1.00)
0.587129, 5.515129, 7.612252, 0, 0, 1, 1, 4.138602, 4.38456, (0.53, 0.00, 0.00), (0.00, -0.38, 1.00), (0.12, 0.00, 0.00), (0.00, -0.56, 1.00)
0.5898462, 9.65946, 2.486519, 0, 0, 0, 1, 3.013038, 3.415234, (0.13, 0.00, 0.00), (0.00, -0.51, 1.00), (0.26, 0.00, 0.00), (0.00, 0.09, 1.00)
0.5919659, 0.7341986, 6.381859, 1, 0, 1, 1, 3.341174, 3.923083, (-0.69, 0.00, 0.00), (0.00, 0.16, 1.00), (-0.39, 0.00, 0.00), (0.00, -0.98, 1.00)
0.5940781, 5.475351, 1.230805, 1, 0, 0, 1, 2.750441, 3.362252, (-0.34, 0.00, 0.00), (0.00, -0.68, 1.00), (-0.32, 0.00, 0.00), (0.00, -0.17, 1.00)
0.5961251, 9.565801, 4.682365, 0, 0, 0, 0, 3.954263, 2.622065, (0.45, 0.00, 0.00), (0.00, -0.78, 1.00), (-0.52, 0.00, 0.00), (0.00, 0.45, 1.00)
0.5981639, 1.357434, 0.8659523, 1, 0, 0, 0, 2.864635, 3.737767, (-0.71, 0.00, 0.00), (0.00, -0.63, 1.00), (-0.52, 0.00, 0.00), (0.00, -0.94, 1.00)
0.600311, 6.605023, 3.737465, 0, 0, 0, 1, 3.993806, 2.878034, (-0.11, 0.00, 0.00), (0.00, 0.65, 1.00), (-0.11, 0.00, 0.00), (0.00, 0.70, 1.00)
0.6031768, 9.920007, 8.204241, 0, 1, 0, 1, 3.831746, 2.512691, (0.04, 0.00, 0.00), (0.00, 0.72, 1.00), (0.01, 0.00, 0.00), (0.00, 0.52, 1.00)
0.6059222, 3.501037, 1.29533, 1, 1, 0, 1, 3.470738, 2.94447, (0.93, 0.00, 0.00), (0.00, 0.45, 1.00), (0.04, 0.00, 0.00), (0.00, -0.07, 1.00)
0.6083621, 4.407033, 4.701382, 0, 0, 0, 1, 3.59157, 2.536378, (0.62, 0.00, 0.00), (0.00, 0.02, 1.00), (0.21, 0.00, 0.00), (0.00, 0.70, 1.00)
0.6104894, 3.58341, 9.049623, 1, 1, 1, 0, 2.872339, 2.841102, (0.92, 0.00, 0.00), (0.00, -0.56, 1.00), (0.66, 0.00, 0.00), (0.00, 0.95, 1.00)
0.6128394, 3.587591, 4.825845, 0, 0, 0, 1, 2.625659, 2.848556, (-0.94, 0.00, 0.00), (0.00, 0.43, 1.00), (0.26, 0.00, 0.00), (0.00, -0.75, 1.00)
0.6150138, 9.561412, 1.297097, 1, 1, 0, 1, 3.859596, 4.192245, (0.50, 0.00, 0.00), (0.00, 0.12, 1.00), (0.37, 0.00, 0.00), (0.00, 0.23, 1.00)
0.6170324, 5.619746, 2.438969, 1, 0, 1, 1, 4.138352, 3.957482, (0.16, 0.00, 0.00), (0.00, 0.02, 1.00), (0.42, 0.00, 0.00), (0.00, 0.16, 1.00)
0.6192503, 6.396193, 3.56035, 0, 1, 0, 1, 4.41744, 3.212297, (0.27, 0.00, 0.00), (0.00, -0.01, 1.00), (0.50, 0.00, 0.00), (0.00, -0.27, 1.00)
0.6213436, 3.755321, 6.124367, 1, 0, 0, 1, 3.057958, 2.643103, (-0.17, 0.00, 0.00), (0.00, -0.41, 1.00), (-0.88, 0.00, 0.00), (0.00, 0.70, 1.00)
0.6247828, 7.149466, 2.897806, 0, 0, 1, 0, 3.397789, 3.753496, (-0.29, 0.00, 0.00), (0.00, 0.77, 1.00), (-0.46, 0.00, 0.00), (0.00, -0.17, 1.00)
0.6269318, 8.717983, 6.722604, 1, 0, 1, 1, 2.646808, 3.999871, (-0.60, 0.00, 0.00), (0.00, 0.07, 1.00), (-0.09, 0.00, 0.00), (0.00, -0.79, 1.00)
0.6291931, 9.384697, 1.353776, 1, 1, 1, 1, 2.508449, 3.2681, (0.82, 0.00, 0.00), (0.00, 0.81, 1.00), (-0.87, 0.00, 0.00), (0.00, 0.99, 1.00)
0.6313903, 5.288446, 6.385375, 1, 1, 1, 0, 3.388902, 3.102656, (0.00, 0.00, 0.00), (0.00, 0.31, 1.00), (0.01, 0.00, 0.00), (0.00, -0.76, 1.00)
0.6336301, 6.10466, 1.063369, 0, 1, 0, 0, 3.315341, 4.084266, (-0.16, 0.00, 0.00), (0.00, 0.89, 1.00), (0.67, 0.00, 0.00), (0.00, -0.11, 1.00)
0.6356498, 2.571032, 7.582344, 1, 1, 0, 1, 2.980375, 3.379635, (-0.11, 0.00, 0.00), (0.00, 0.83, 1.00), (0.64, 0.00, 0.00), (0.00, -0.74, 1.00)
0.6376945, 5.462543, 4.750314, 0, 1, 1, 1, 2.953181, 2.729594, (0.09, 0.00, 0.00), (0.00, -0.09, 1.00), (-0.63, 0.00, 0.00), (0.00, 0.61, 1.00)
0.6397746, 8.887739, 8.95095, 1, 1, 1, 1, 3.99233, 3.770151, (0.66, 0.00, 0.00), (0.00, 0.82, 1.00), (0.67, 0.00, 0.00), (0.00, -0.05, 1.00)
0.6418128, 9.929059, 9.905225, 1, 0, 0, 1, 2.853674, 2.925205, (0.69, 0.00, 0.00), (0.00, 0.03, 1.00), (-0.93, 0.00, 0.00), (0.00, 0.69, 1.00)
0.6484996, 2.387584, 5.792623, 1, 0, 1, 1, 3.348714, 3.715418, (0.19, 0.00, 0.00), (0.00, -0.68, 1.00), (-0.66, 0.00, 0.00), (0.00, -0.22, 1.00)
0.6505789, 2.925112, 6.175791, 0, 1, 0, 1, 2.735934, 2.931435, (-0.95, 0.00, 0.00), (0.00, 0.16, 1.00), (0.59, 0.00, 0.00), (0.00, 0.33, 1.00)
0.6525873, 4.009794, 1.099079, 1, 0, 0, 1, 4.418614, 3.359671, (0.79, 0.00, 0.00), (0.00, -0.91, 1.00), (-0.05, 0.00, 0.00), (0.00, 0.83, 1.00)
0.6546513, 5.328694, 5.48711, 1, 0, 0, 1, 4.359652, 2.867828, (0.87, 0.00, 0.00), (0.00, 0.36, 1.00), (-0.62, 0.00, 0.00), (0.00, -0.68, 1.00)
0.6567288, 7.358728, 9.603058, 0, 0, 1, 0, 3.299523, 4.219494, (-0.18, 0.00, 0.00), (0.00, 0.40, 1.00), (-0.97, 0.00, 0.00), (0.00, 0.67, 1.00)
0.6587414, 8.98281, 8.564108, 1, 0, 1, 1, 3.780985, 2.762096, (0.54, 0.00, 0.00), (0.00, 0.06, 1.00), (-0.48, 0.00, 0.00), (0.00, 0.42, 1.00)
0.6610041, 1.998725, 2.876395, 0, 0, 1, 1, 3.457417, 3.361365, (-0.01, 0.00, 0.00), (0.00, 0.94, 1.00), (-0.23, 0.00, 0.00), (0.00, 0.12, 1.00)
0.6642241, 7.767004, 8.397054, 0, 1, 1, 1, 2.603619, 3.158848, (0.05, 0.00, 0.00), (0.00, -0.47, 1.00), (0.24, 0.00, 0.00), (0.00, 0.98, 1.00)
0.6665792, 4.510668, 5.594132, 0, 1, 1, 0, 4.2336, 4.415776, (-0.38, 0.00, 0.00), (0.00, -0.20, 1.00), (-0.55, 0.00, 0.00), (0.00, -0.24, 1.00)
0.6686806, 9.394029, 0.7971321, 1, 0, 0, 1, 4.316424, 3.59252, (-0.92, 0.00, 0.00), (0.00, 0.59, 1.00), (0.61, 0.00, 0.00), (0.00, 0.59, 1.00)
0.6707338, 7.103036, 0.6481261, 0, 0, 1, 1, 3.273164, 3.332623, (0.52, 0.00, 0.00), (0.00, -0.43, 1.00), (0.96, 0.00, 0.00), (0.00, -0.08, 1.00)
0.6727765, 4.752749, 6.278402, 1, 1, 1, 0, 2.581724, 3.491839, (1.00, 0.00, 0.00), (0.00, -0.49, 1.00), (0.37, 0.00, 0.00), (0.00, -0.49, 1.00)
